[['Portland Trail Blazers', 0.471, 8.0, 12.0, 0.692], ['San Antonio Spurs', 0.5, 16.0, 8.0, 0.765], 0]
[['Cleveland Cavaliers', 0.374, 13.0, 19.0, 0.793], ['Milwaukee Bucks', 0.519, 10.0, 5.0, 0.708], 0]
[['Seattle SuperSonics', 0.477, 10.0, 16.0, 0.711], ['Utah Jazz', 0.481, 16.0, 8.0, 0.84], 0]
[['Houston Rockets', 0.449, 5.0, 15.0, 0.741], ['Phoenix Suns', 0.565, 16.0, 6.0, 0.95], 0]
[['Portland Trail Blazers', 0.376, 8.0, 18.0, 0.833], ['Los Angeles Clippers', 0.392, 10.0, 9.0, 0.722], 1]
[['San Antonio Spurs', 0.33, 5.0, 16.0, 0.958], ['Dallas Mavericks', 0.434, 10.0, 3.0, 0.818], 1]
[['Denver Nuggets', 0.481, 7.0, 11.0, 0.833], ['Toronto Raptors', 0.5, 11.0, 10.0, 0.833], 1]
[['Detroit Pistons', 0.43, 11.0, 12.0, 0.75], ['Washington Wizards', 0.528, 10.0, 7.0, 0.765], 0]
[['Golden State Warriors', 0.411, 18.0, 19.0, 0.862], ['Los Angeles Lakers', 0.427, 11.0, 11.0, 0.853], 1]
[['Philadelphia 76ers', 0.444, 13.0, 12.0, 0.682], ['Boston Celtics', 0.453, 15.0, 6.0, 0.75], 1]
[['Phoenix Suns', 0.449, 12.0, 12.0, 0.821], ['Detroit Pistons', 0.5, 14.0, 8.0, 0.833], 0]
[['Milwaukee Bucks', 0.355, 19.0, 19.0, 0.714], ['Miami Heat', 0.377, 11.0, 8.0, 0.88], 0]
[['New Jersey Nets', 0.398, 7.0, 14.0, 0.667], ['New York Knicks', 0.536, 17.0, 8.0, 0.733], 1]
[['Denver Nuggets', 0.433, 14.0, 13.0, 0.684], ['Memphis Grizzlies', 0.5, 12.0, 5.0, 0.833], 1]
[['Sacramento Kings', 0.5, 9.0, 10.0, 0.786], ['Houston Rockets', 0.519, 12.0, 8.0, 0.688], 0]
[['Portland Trail Blazers', 0.384, 11.0, 8.0, 0.786], ['Seattle SuperSonics', 0.5, 10.0, 7.0, 0.708], 0]
[['Los Angeles Lakers', 0.437, 15.0, 16.0, 0.75], ['Golden State Warriors', 0.451, 16.0, 14.0, 0.826], 1]
[['New Orleans Hornets', 0.466, 14.0, 11.0, 0.714], ['Indiana Pacers', 0.494, 9.0, 8.0, 0.769], 1]
[['San Antonio Spurs', 0.455, 11.0, 10.0, 0.667], ['Orlando Magic', 0.541, 10.0, 4.0, 0.769], 1]
[['Atlanta Hawks', 0.417, 15.0, 12.0, 0.731], ['Chicago Bulls', 0.441, 13.0, 19.0, 1.0], 0]
[['Los Angeles Clippers', 0.439, 14.0, 18.0, 0.839], ['Dallas Mavericks', 0.442, 15.0, 10.0, 0.792], 0]
[['Charlotte Bobcats', 0.5, 19.0, 7.0, 0.758], ['Utah Jazz', 0.536, 15.0, 20.0, 0.795], 0]
[['Washington Wizards', 0.358, 7.0, 12.0, 0.8], ['Portland Trail Blazers', 0.494, 13.0, 17.0, 0.778], 0]
[['Milwaukee Bucks', 0.481, 20.0, 18.0, 0.696], ['Atlanta Hawks', 0.573, 11.0, 8.0, 0.733], 0]
[['Phoenix Suns', 0.523, 14.0, 17.0, 0.786], ['Boston Celtics', 0.559, 21.0, 4.0, 0.895], 0]
[['New Orleans Hornets', 0.438, 8.0, 11.0, 0.864], ['Cleveland Cavaliers', 0.5, 13.0, 17.0, 0.667], 1]
[['Chicago Bulls', 0.395, 14.0, 15.0, 0.833], ['Philadelphia 76ers', 0.543, 10.0, 11.0, 0.688], 0]
[['Detroit Pistons', 0.408, 14.0, 12.0, 0.846], ['Toronto Raptors', 0.493, 11.0, 4.0, 0.923], 0]
[['Indiana Pacers', 0.461, 7.0, 10.0, 0.913], ['New Jersey Nets', 0.544, 10.0, 8.0, 0.676], 0]
[['Miami Heat', 0.372, 10.0, 11.0, 0.68], ['New York Knicks', 0.404, 14.0, 27.0, 0.593], 0]
[['Minnesota Timberwolves', 0.426, 12.0, 20.0, 0.765], ['Houston Rockets', 0.429, 14.0, 7.0, 0.737], 0]
[['Los Angeles Clippers', 0.39, 8.0, 9.0, 0.813], ['San Antonio Spurs', 0.5, 10.0, 7.0, 0.704], 0]
[['Memphis Grizzlies', 0.398, 18.0, 11.0, 0.968], ['Sacramento Kings', 0.488, 23.0, 10.0, 0.727], 0]
[['Washington Wizards', 0.459, 13.0, 16.0, 0.833], ['Seattle SuperSonics', 0.463, 9.0, 8.0, 0.9], 1]
[['Charlotte Bobcats', 0.41, 13.0, 10.0, 0.76], ['Los Angeles Lakers', 0.5, 18.0, 11.0, 0.679], 1]
[['Dallas Mavericks', 0.489, 9.0, 16.0, 0.833], ['Denver Nuggets', 0.506, 17.0, 13.0, 0.654], 0]
[['Miami Heat', 0.358, 13.0, 8.0, 0.864], ['Detroit Pistons', 0.471, 11.0, 9.0, 0.704], 0]
[['Portland Trail Blazers', 0.402, 13.0, 16.0, 0.941], ['Golden State Warriors', 0.464, 9.0, 15.0, 0.846], 0]
[['New Jersey Nets', 0.426, 11.0, 11.0, 0.806], ['Indiana Pacers', 0.456, 9.0, 7.0, 0.794], 0]
[['Phoenix Suns', 0.393, 14.0, 22.0, 0.733], ['Philadelphia 76ers', 0.513, 15.0, 11.0, 0.727], 1]
[['New York Knicks', 0.393, 8.0, 11.0, 0.676], ['Toronto Raptors', 0.507, 13.0, 6.0, 0.769], 0]
[['Chicago Bulls', 0.436, 10.0, 15.0, 0.727], ['Atlanta Hawks', 0.457, 13.0, 9.0, 0.714], 0]
[['New Orleans Hornets', 0.436, 7.0, 7.0, 0.577], ['Boston Celtics', 0.595, 6.0, 2.0, 0.909], 0]
[['Orlando Magic', 0.343, 12.0, 25.0, 0.722], ['Milwaukee Bucks', 0.443, 14.0, 8.0, 0.767], 1]
[['Minnesota Timberwolves', 0.444, 12.0, 9.0, 0.875], ['San Antonio Spurs', 0.535, 15.0, 5.0, 0.875], 0]
[['Los Angeles Clippers', 0.515, 17.0, 7.0, 0.906], ['Utah Jazz', 0.578, 10.0, 17.0, 0.76], 0]
[['Washington Wizards', 0.461, 14.0, 12.0, 0.8], ['Sacramento Kings', 0.486, 19.0, 6.0, 0.848], 1]
[['Memphis Grizzlies', 0.394, 10.0, 18.0, 0.875], ['Los Angeles Lakers', 0.494, 15.0, 8.0, 0.842], 1]
[['Charlotte Bobcats', 0.436, 9.0, 6.0, 0.783], ['Seattle SuperSonics', 0.463, 13.0, 6.0, 0.813], 1]
[['Cleveland Cavaliers', 0.365, 11.0, 11.0, 0.714], ['Detroit Pistons', 0.452, 11.0, 11.0, 0.857], 0]
[['Phoenix Suns', 0.44, 13.0, 12.0, 0.72], ['New Jersey Nets', 0.494, 17.0, 9.0, 0.707], 1]
[['Milwaukee Bucks', 0.449, 10.0, 14.0, 0.905], ['Chicago Bulls', 0.475, 12.0, 12.0, 0.846], 0]
[['Golden State Warriors', 0.404, 13.0, 15.0, 0.857], ['Denver Nuggets', 0.46, 12.0, 15.0, 0.759], 0]
[['Charlotte Bobcats', 0.363, 16.0, 23.0, 0.706], ['Portland Trail Blazers', 0.5, 13.0, 6.0, 0.55], 1]
[['Memphis Grizzlies', 0.475, 17.0, 9.0, 0.741], ['Los Angeles Clippers', 0.532, 15.0, 10.0, 0.821], 0]
[['Houston Rockets', 0.402, 6.0, 13.0, 0.72], ['San Antonio Spurs', 0.53, 5.0, 10.0, 0.81], 0]
[['Utah Jazz', 0.532, 13.0, 13.0, 0.793], ['Minnesota Timberwolves', 0.539, 17.0, 13.0, 0.769], 0]
[['New York Knicks', 0.466, 13.0, 11.0, 0.75], ['Atlanta Hawks', 0.518, 16.0, 15.0, 0.742], 0]
[['Miami Heat', 0.288, 19.0, 6.0, 0.828], ['Boston Celtics', 0.386, 14.0, 22.0, 0.773], 0]
[['Philadelphia 76ers', 0.439, 13.0, 9.0, 0.722], ['Cleveland Cavaliers', 0.458, 14.0, 14.0, 0.778], 0]
[['New Orleans Hornets', 0.523, 11.0, 8.0, 1.0], ['Toronto Raptors', 0.6, 9.0, 6.0, 0.824], 1]
[['Dallas Mavericks', 0.449, 13.0, 9.0, 0.875], ['Golden State Warriors', 0.471, 8.0, 15.0, 0.778], 0]
[['Sacramento Kings', 0.478, 13.0, 11.0, 0.733], ['Seattle SuperSonics', 0.551, 14.0, 10.0, 0.875], 1]
[['Washington Wizards', 0.466, 7.0, 9.0, 0.724], ['Los Angeles Lakers', 0.494, 8.0, 9.0, 0.813], 0]
[['Toronto Raptors', 0.452, 10.0, 7.0, 0.8], ['Charlotte Bobcats', 0.468, 11.0, 9.0, 0.73], 1]
[['Miami Heat', 0.418, 21.0, 10.0, 0.667], ['Indiana Pacers', 0.439, 14.0, 14.0, 0.92], 0]
[['Atlanta Hawks', 0.539, 16.0, 9.0, 0.474], ['Memphis Grizzlies', 0.558, 11.0, 4.0, 0.952], 1]
[['Washington Wizards', 0.441, 15.0, 9.0, 0.815], ['Utah Jazz', 0.595, 11.0, 14.0, 0.824], 0]
[['Denver Nuggets', 0.484, 10.0, 14.0, 0.917], ['Phoenix Suns', 0.527, 10.0, 8.0, 0.593], 0]
[['Dallas Mavericks', 0.368, 23.0, 14.0, 0.857], ['Los Angeles Clippers', 0.446, 13.0, 5.0, 0.767], 1]
[['New Orleans Hornets', 0.407, 11.0, 21.0, 0.778], ['Orlando Magic', 0.5, 11.0, 2.0, 0.667], 1]
[['Philadelphia 76ers', 0.488, 16.0, 13.0, 0.769], ['New Jersey Nets', 0.5, 10.0, 10.0, 0.828], 1]
[['New York Knicks', 0.48, 14.0, 12.0, 0.652], ['Milwaukee Bucks', 0.489, 16.0, 12.0, 0.793], 0]
[['Detroit Pistons', 0.4, 8.0, 13.0, 0.788], ['Minnesota Timberwolves', 0.427, 12.0, 7.0, 0.759], 1]
[['Boston Celtics', 0.417, 16.0, 8.0, 0.774], ['Chicago Bulls', 0.493, 19.0, 11.0, 0.786], 1]
[['Golden State Warriors', 0.375, 13.0, 11.0, 0.818], ['San Antonio Spurs', 0.551, 16.0, 10.0, 0.583], 0]
[['Phoenix Suns', 0.513, 16.0, 6.0, 0.787], ['Denver Nuggets', 0.528, 17.0, 9.0, 0.538], 0]
[['Houston Rockets', 0.402, 15.0, 21.0, 0.8], ['Sacramento Kings', 0.507, 16.0, 4.0, 0.724], 0]
[['Toronto Raptors', 0.511, 14.0, 13.0, 0.84], ['Atlanta Hawks', 0.522, 13.0, 10.0, 0.947], 0]
[['Indiana Pacers', 0.356, 20.0, 14.0, 0.613], ['Boston Celtics', 0.443, 18.0, 12.0, 0.762], 0]
[['Cleveland Cavaliers', 0.529, 10.0, 17.0, 0.676], ['Charlotte Bobcats', 0.531, 14.0, 12.0, 0.719], 1]
[['Milwaukee Bucks', 0.548, 16.0, 12.0, 0.579], ['Washington Wizards', 0.558, 16.0, 8.0, 0.696], 1]
[['New Orleans Hornets', 0.365, 13.0, 8.0, 0.632], ['Miami Heat', 0.482, 6.0, 12.0, 0.68], 1]
[['New York Knicks', 0.442, 10.0, 17.0, 0.781], ['Memphis Grizzlies', 0.6, 14.0, 3.0, 0.731], 0]
[['Minnesota Timberwolves', 0.473, 15.0, 10.0, 0.793], ['Utah Jazz', 0.595, 15.0, 8.0, 0.773], 0]
[['Golden State Warriors', 0.384, 15.0, 12.0, 0.842], ['Dallas Mavericks', 0.479, 11.0, 17.0, 0.875], 0]
[['Los Angeles Clippers', 0.376, 14.0, 17.0, 0.65], ['Seattle SuperSonics', 0.476, 17.0, 11.0, 0.895], 1]
[['Portland Trail Blazers', 0.42, 14.0, 12.0, 0.733], ['Los Angeles Lakers', 0.493, 14.0, 8.0, 0.88], 0]
[['Chicago Bulls', 0.458, 12.0, 14.0, 0.692], ['Cleveland Cavaliers', 0.535, 17.0, 5.0, 0.826], 1]
[['Los Angeles Clippers', 0.426, 17.0, 21.0, 0.542], ['Sacramento Kings', 0.469, 15.0, 11.0, 0.829], 0]
[['Houston Rockets', 0.398, 10.0, 12.0, 0.889], ['Portland Trail Blazers', 0.466, 12.0, 6.0, 0.889], 1]
[['Charlotte Bobcats', 0.456, 12.0, 10.0, 0.875], ['Toronto Raptors', 0.47, 11.0, 7.0, 0.76], 1]
[['Philadelphia 76ers', 0.513, 10.0, 5.0, 0.893], ['Atlanta Hawks', 0.519, 12.0, 12.0, 0.762], 1]
[['New Jersey Nets', 0.453, 12.0, 10.0, 0.667], ['Detroit Pistons', 0.525, 15.0, 17.0, 0.727], 0]
[['Golden State Warriors', 0.391, 18.0, 8.0, 0.591], ['Memphis Grizzlies', 0.538, 18.0, 10.0, 0.846], 1]
[['New York Knicks', 0.512, 5.0, 9.0, 0.857], ['New Orleans Hornets', 0.55, 15.0, 10.0, 0.818], 0]
[['San Antonio Spurs', 0.364, 16.0, 5.0, 0.778], ['Utah Jazz', 0.41, 12.0, 11.0, 0.842], 0]
[['Miami Heat', 0.458, 12.0, 7.0, 0.667], ['Washington Wizards', 0.521, 10.0, 12.0, 0.875], 0]
[['Indiana Pacers', 0.43, 16.0, 14.0, 0.714], ['Milwaukee Bucks', 0.472, 21.0, 6.0, 0.829], 1]
[['Minnesota Timberwolves', 0.382, 5.0, 15.0, 0.538], ['Phoenix Suns', 0.566, 15.0, 8.0, 0.733], 0]
[['Dallas Mavericks', 0.524, 8.0, 13.0, 0.667], ['Los Angeles Lakers', 0.527, 10.0, 11.0, 0.844], 0]
[['Houston Rockets', 0.301, 18.0, 21.0, 0.882], ['Seattle SuperSonics', 0.397, 12.0, 12.0, 0.6], 1]
[['Orlando Magic', 0.386, 16.0, 18.0, 0.619], ['Cleveland Cavaliers', 0.468, 11.0, 6.0, 0.9], 1]
[['Boston Celtics', 0.423, 15.0, 7.0, 0.563], ['Charlotte Bobcats', 0.436, 13.0, 15.0, 0.794], 1]
[['Atlanta Hawks', 0.419, 11.0, 7.0, 0.75], ['Philadelphia 76ers', 0.479, 16.0, 11.0, 0.704], 1]
[['Toronto Raptors', 0.42, 10.0, 12.0, 0.76], ['New Jersey Nets', 0.475, 11.0, 10.0, 0.938], 0]
[['Washington Wizards', 0.429, 9.0, 7.0, 0.609], ['Chicago Bulls', 0.476, 18.0, 17.0, 0.941], 1]
[['Sacramento Kings', 0.456, 22.0, 16.0, 0.714], ['Denver Nuggets', 0.466, 21.0, 14.0, 0.833], 1]
[['Golden State Warriors', 0.453, 17.0, 14.0, 0.778], ['New Orleans Hornets', 0.506, 18.0, 10.0, 0.733], 0]
[['Dallas Mavericks', 0.425, 11.0, 10.0, 0.818], ['Phoenix Suns', 0.471, 6.0, 13.0, 0.88], 1]
[['Milwaukee Bucks', 0.418, 8.0, 13.0, 0.68], ['Indiana Pacers', 0.47, 15.0, 9.0, 0.708], 0]
[['Detroit Pistons', 0.352, 11.0, 6.0, 0.818], ['Miami Heat', 0.5, 13.0, 6.0, 0.842], 1]
[['San Antonio Spurs', 0.342, 9.0, 8.0, 0.765], ['Portland Trail Blazers', 0.389, 9.0, 6.0, 0.8], 1]
[['Memphis Grizzlies', 0.442, 9.0, 7.0, 0.875], ['Minnesota Timberwolves', 0.518, 14.0, 6.0, 0.75], 1]
[['Orlando Magic', 0.359, 8.0, 17.0, 0.771], ['New York Knicks', 0.4, 14.0, 11.0, 0.586], 0]
[['Los Angeles Lakers', 0.418, 16.0, 8.0, 0.84], ['Sacramento Kings', 0.526, 19.0, 12.0, 0.833], 1]
[['Denver Nuggets', 0.505, 14.0, 8.0, 0.692], ['Seattle SuperSonics', 0.526, 15.0, 12.0, 0.893], 0]
[['Houston Rockets', 0.432, 10.0, 7.0, 0.533], ['Los Angeles Clippers', 0.481, 12.0, 11.0, 0.815], 1]
[['Minnesota Timberwolves', 0.515, 11.0, 15.0, 0.875], ['Charlotte Bobcats', 0.623, 15.0, 5.0, 0.743], 0]
[['Atlanta Hawks', 0.372, 11.0, 20.0, 0.828], ['Indiana Pacers', 0.513, 13.0, 8.0, 0.846], 0]
[['Chicago Bulls', 0.452, 16.0, 9.0, 0.842], ['Miami Heat', 0.48, 11.0, 7.0, 0.833], 0]
[['New York Knicks', 0.356, 9.0, 24.0, 0.692], ['Detroit Pistons', 0.539, 22.0, 7.0, 0.769], 1]
[['Phoenix Suns', 0.556, 16.0, 9.0, 0.706], ['Memphis Grizzlies', 0.565, 9.0, 7.0, 1.0], 1]
[['Boston Celtics', 0.4, 23.0, 14.0, 0.794], ['Milwaukee Bucks', 0.493, 23.0, 8.0, 0.718], 1]
[['Utah Jazz', 0.365, 19.0, 8.0, 0.692], ['New Orleans Hornets', 0.438, 22.0, 12.0, 0.6], 1]
[['Seattle SuperSonics', 0.381, 7.0, 10.0, 0.818], ['Dallas Mavericks', 0.506, 7.0, 4.0, 0.824], 0]
[['Los Angeles Lakers', 0.449, 11.0, 10.0, 0.793], ['Portland Trail Blazers', 0.506, 13.0, 10.0, 0.833], 0]
[['Sacramento Kings', 0.523, 16.0, 17.0, 0.769], ['Golden State Warriors', 0.529, 15.0, 8.0, 0.85], 0]
[['Denver Nuggets', 0.442, 10.0, 10.0, 0.708], ['Los Angeles Clippers', 0.512, 10.0, 13.0, 0.75], 1]
[['New Jersey Nets', 0.333, 15.0, 11.0, 0.923], ['Cleveland Cavaliers', 0.45, 10.0, 12.0, 0.758], 0]
[['Chicago Bulls', 0.41, 19.0, 6.0, 0.786], ['Orlando Magic', 0.506, 15.0, 10.0, 0.593], 0]
[['Detroit Pistons', 0.432, 12.0, 13.0, 0.85], ['Philadelphia 76ers', 0.507, 10.0, 10.0, 0.71], 0]
[['Milwaukee Bucks', 0.42, 14.0, 15.0, 0.667], ['Toronto Raptors', 0.542, 6.0, 8.0, 0.857], 0]
[['Boston Celtics', 0.447, 20.0, 14.0, 0.667], ['Washington Wizards', 0.513, 10.0, 9.0, 0.69], 0]
[['Charlotte Bobcats', 0.474, 13.0, 19.0, 0.889], ['New York Knicks', 0.488, 12.0, 13.0, 0.654], 0]
[['New Orleans Hornets', 0.486, 18.0, 8.0, 0.889], ['Minnesota Timberwolves', 0.56, 5.0, 11.0, 0.63], 1]
[['Seattle SuperSonics', 0.364, 8.0, 10.0, 0.737], ['Houston Rockets', 0.527, 17.0, 8.0, 0.765], 0]
[['Phoenix Suns', 0.42, 13.0, 9.0, 0.818], ['San Antonio Spurs', 0.519, 11.0, 6.0, 0.8], 1]
[['Denver Nuggets', 0.42, 18.0, 19.0, 0.625], ['Golden State Warriors', 0.506, 15.0, 5.0, 0.75], 1]
[['Utah Jazz', 0.446, 6.0, 7.0, 0.92], ['Dallas Mavericks', 0.463, 8.0, 9.0, 0.857], 0]
[['Los Angeles Lakers', 0.361, 12.0, 15.0, 0.593], ['Los Angeles Clippers', 0.488, 8.0, 7.0, 0.625], 1]
[['Cleveland Cavaliers', 0.427, 12.0, 12.0, 0.636], ['Chicago Bulls', 0.455, 17.0, 9.0, 0.71], 0]
[['Minnesota Timberwolves', 0.447, 12.0, 12.0, 0.85], ['Orlando Magic', 0.513, 13.0, 6.0, 0.55], 1]
[['Indiana Pacers', 0.347, 11.0, 16.0, 0.429], ['Philadelphia 76ers', 0.446, 20.0, 6.0, 0.571], 1]
[['New Jersey Nets', 0.42, 11.0, 10.0, 0.636], ['Toronto Raptors', 0.487, 9.0, 15.0, 0.811], 0]
[['Milwaukee Bucks', 0.383, 12.0, 17.0, 0.7], ['Boston Celtics', 0.506, 13.0, 11.0, 0.8], 0]
[['Memphis Grizzlies', 0.375, 12.0, 17.0, 0.833], ['Miami Heat', 0.423, 11.0, 16.0, 0.629], 1]
[['Atlanta Hawks', 0.474, 17.0, 21.0, 0.538], ['New York Knicks', 0.553, 11.0, 6.0, 0.767], 1]
[['Washington Wizards', 0.271, 9.0, 17.0, 0.808], ['Detroit Pistons', 0.5, 9.0, 10.0, 0.75], 0]
[['Phoenix Suns', 0.461, 15.0, 11.0, 0.75], ['Houston Rockets', 0.511, 5.0, 13.0, 0.474], 0]
[['Seattle SuperSonics', 0.386, 13.0, 6.0, 0.643], ['San Antonio Spurs', 0.461, 11.0, 7.0, 0.6], 0]
[['Portland Trail Blazers', 0.419, 14.0, 17.0, 0.6], ['Sacramento Kings', 0.558, 16.0, 6.0, 0.8], 0]
[['New Orleans Hornets', 0.45, 12.0, 13.0, 0.862], ['Los Angeles Lakers', 0.513, 11.0, 6.0, 0.765], 0]
[['Boston Celtics', 0.432, 14.0, 17.0, 0.625], ['Atlanta Hawks', 0.472, 12.0, 8.0, 0.897], 1]
[['Charlotte Bobcats', 0.407, 11.0, 11.0, 0.64], ['Indiana Pacers', 0.417, 14.0, 20.0, 0.767], 1]
[['Philadelphia 76ers', 0.468, 15.0, 10.0, 0.737], ['Washington Wizards', 0.476, 11.0, 18.0, 0.739], 0]
[['Minnesota Timberwolves', 0.404, 7.0, 17.0, 0.605], ['Memphis Grizzlies', 0.495, 12.0, 24.0, 0.688], 1]
[['New Jersey Nets', 0.544, 20.0, 10.0, 0.6], ['Milwaukee Bucks', 0.563, 14.0, 5.0, 1.0], 1]
[['Denver Nuggets', 0.479, 16.0, 7.0, 0.6], ['Utah Jazz', 0.575, 9.0, 8.0, 0.792], 0]
[['Dallas Mavericks', 0.5, 8.0, 9.0, 0.783], ['Portland Trail Blazers', 0.587, 9.0, 6.0, 0.737], 0]
[['New Orleans Hornets', 0.384, 15.0, 11.0, 0.786], ['Sacramento Kings', 0.487, 16.0, 5.0, 0.55], 0]
[['Los Angeles Clippers', 0.448, 12.0, 12.0, 0.789], ['Golden State Warriors', 0.473, 9.0, 10.0, 0.794], 0]
[['Toronto Raptors', 0.434, 11.0, 7.0, 0.75], ['Detroit Pistons', 0.487, 13.0, 11.0, 0.8], 0]
[['San Antonio Spurs', 0.418, 8.0, 9.0, 0.583], ['Los Angeles Lakers', 0.5, 13.0, 12.0, 0.824], 0]
[['Miami Heat', 0.378, 12.0, 15.0, 0.71], ['Cleveland Cavaliers', 0.394, 11.0, 4.0, 0.727], 0]
[['Orlando Magic', 0.4, 18.0, 11.0, 0.737], ['Chicago Bulls', 0.493, 16.0, 8.0, 0.735], 1]
[['Houston Rockets', 0.348, 17.0, 17.0, 0.75], ['Denver Nuggets', 0.482, 14.0, 9.0, 0.733], 0]
[['Dallas Mavericks', 0.404, 8.0, 12.0, 0.842], ['Seattle SuperSonics', 0.409, 6.0, 12.0, 0.794], 0]
[['Cleveland Cavaliers', 0.469, 12.0, 12.0, 0.619], ['Philadelphia 76ers', 0.487, 17.0, 13.0, 0.619], 1]
[['Miami Heat', 0.37, 14.0, 11.0, 1.0], ['Toronto Raptors', 0.461, 12.0, 12.0, 0.824], 0]
[['Indiana Pacers', 0.453, 12.0, 20.0, 0.6], ['Washington Wizards', 0.468, 12.0, 5.0, 0.688], 0]
[['Boston Celtics', 0.4, 14.0, 13.0, 0.75], ['New York Knicks', 0.481, 14.0, 9.0, 0.692], 1]
[['Chicago Bulls', 0.575, 14.0, 12.0, 0.722], ['Milwaukee Bucks', 0.67, 10.0, 6.0, 0.778], 1]
[['Houston Rockets', 0.4, 10.0, 7.0, 0.833], ['Utah Jazz', 0.481, 13.0, 16.0, 0.737], 0]
[['Golden State Warriors', 0.442, 9.0, 14.0, 0.7], ['Phoenix Suns', 0.524, 14.0, 14.0, 0.683], 0]
[['San Antonio Spurs', 0.5, 12.0, 10.0, 0.8], ['Sacramento Kings', 0.52, 12.0, 4.0, 0.81], 1]
[['Orlando Magic', 0.466, 16.0, 12.0, 0.773], ['Atlanta Hawks', 0.573, 12.0, 6.0, 0.727], 1]
[['Minnesota Timberwolves', 0.482, 11.0, 11.0, 0.609], ['Detroit Pistons', 0.506, 14.0, 10.0, 0.824], 0]
[['Charlotte Bobcats', 0.429, 17.0, 13.0, 0.889], ['New Jersey Nets', 0.451, 15.0, 7.0, 0.784], 0]
[['Los Angeles Clippers', 0.472, 16.0, 5.0, 0.75], ['New Orleans Hornets', 0.506, 5.0, 9.0, 0.913], 0]
[['Memphis Grizzlies', 0.422, 11.0, 17.0, 0.533], ['Portland Trail Blazers', 0.506, 8.0, 11.0, 0.75], 0]
[['Sacramento Kings', 0.442, 19.0, 10.0, 0.85], ['Los Angeles Lakers', 0.5, 15.0, 13.0, 0.861], 0]
[['Philadelphia 76ers', 0.474, 7.0, 19.0, 0.643], ['Charlotte Bobcats', 0.57, 11.0, 11.0, 0.792], 0]
[['Detroit Pistons', 0.329, 8.0, 18.0, 0.688], ['Cleveland Cavaliers', 0.386, 10.0, 16.0, 0.833], 1]
[['New York Knicks', 0.408, 12.0, 14.0, 0.882], ['Indiana Pacers', 0.506, 18.0, 10.0, 0.846], 0]
[['Washington Wizards', 0.466, 7.0, 16.0, 0.563], ['Orlando Magic', 0.474, 12.0, 11.0, 0.538], 0]
[['New Jersey Nets', 0.437, 14.0, 4.0, 0.8], ['Boston Celtics', 0.451, 13.0, 12.0, 0.767], 0]
[['Atlanta Hawks', 0.474, 13.0, 9.0, 0.759], ['Miami Heat', 0.478, 8.0, 10.0, 0.733], 0]
[['Milwaukee Bucks', 0.414, 9.0, 14.0, 0.741], ['Minnesota Timberwolves', 0.447, 17.0, 13.0, 0.778], 0]
[['Toronto Raptors', 0.433, 13.0, 11.0, 0.765], ['Chicago Bulls', 0.481, 16.0, 15.0, 0.848], 0]
[['New Orleans Hornets', 0.438, 6.0, 14.0, 0.92], ['Dallas Mavericks', 0.458, 9.0, 13.0, 0.739], 0]
[['Los Angeles Clippers', 0.373, 14.0, 11.0, 0.941], ['Houston Rockets', 0.413, 5.0, 15.0, 0.643], 0]
[['Memphis Grizzlies', 0.417, 12.0, 6.0, 0.813], ['Denver Nuggets', 0.463, 14.0, 7.0, 0.781], 0]
[['Utah Jazz', 0.383, 14.0, 10.0, 0.842], ['San Antonio Spurs', 0.594, 13.0, 5.0, 0.731], 0]
[['Portland Trail Blazers', 0.4, 4.0, 9.0, 0.632], ['Phoenix Suns', 0.474, 12.0, 10.0, 0.815], 0]
[['Seattle SuperSonics', 0.427, 12.0, 21.0, 0.75], ['Golden State Warriors', 0.553, 13.0, 12.0, 0.773], 1]
[['Washington Wizards', 0.395, 8.0, 7.0, 0.757], ['Cleveland Cavaliers', 0.402, 13.0, 10.0, 0.824], 0]
[['Phoenix Suns', 0.5, 17.0, 10.0, 0.733], ['San Antonio Spurs', 0.505, 17.0, 12.0, 0.652], 0]
[['Dallas Mavericks', 0.333, 14.0, 17.0, 0.868], ['New Orleans Hornets', 0.466, 8.0, 15.0, 0.692], 0]
[['Utah Jazz', 0.367, 12.0, 18.0, 0.621], ['Houston Rockets', 0.521, 13.0, 13.0, 0.632], 1]
[['Toronto Raptors', 0.376, 7.0, 8.0, 0.964], ['Orlando Magic', 0.532, 10.0, 9.0, 0.826], 0]
[['Denver Nuggets', 0.448, 12.0, 19.0, 0.622], ['Los Angeles Lakers', 0.5, 12.0, 13.0, 0.844], 0]
[['Philadelphia 76ers', 0.39, 12.0, 20.0, 0.783], ['Detroit Pistons', 0.432, 12.0, 18.0, 0.704], 1]
[['Atlanta Hawks', 0.382, 15.0, 16.0, 0.714], ['Boston Celtics', 0.469, 10.0, 13.0, 0.792], 0]
[['Washington Wizards', 0.375, 13.0, 11.0, 0.725], ['Cleveland Cavaliers', 0.519, 10.0, 14.0, 0.667], 0]
[['Utah Jazz', 0.416, 10.0, 9.0, 0.615], ['Houston Rockets', 0.442, 13.0, 12.0, 0.714], 1]
[['Dallas Mavericks', 0.471, 15.0, 10.0, 0.769], ['New Orleans Hornets', 0.608, 6.0, 4.0, 0.75], 0]
[['Toronto Raptors', 0.427, 13.0, 16.0, 0.826], ['Orlando Magic', 0.457, 13.0, 7.0, 0.9], 0]
